Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Philipp Diethelm,CYCLING,13.01.2023,11:40:07,01:53:42,,145,,,,,1155,39,58,3,77,,,,,,206,908,,,,196,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:08:25,122,,,93,637,,0.00,24.2,154,
,00:08:26,123,,,94,637,,0.00,24.2,158,
,00:08:27,123,,,95,637,,0.00,24.2,160,
,00:08:28,124,,,95,637,,0.00,24.2,166,
,00:08:29,124,,,96,637,,0.00,24.2,160,
,00:08:30,124,,,97,637,,0.00,24.2,152,
,00:08:31,125,,,97,637,,0.00,24.2,140,
,00:08:32,125,,,97,637,,0.00,24.2,154,
,00:08:33,126,,,97,637,,0.00,24.2,150,
,00:08:34,126,,,97,637,,0.00,24.2,142,
,00:08:35,127,,,97,637,,0.00,24.2,142,
,00:08:36,127,,,97,637,,0.00,24.2,144,
,00:08:37,127,,,97,637,,0.00,24.2,148,
,00:08:38,126,,,97,637,,0.00,24.2,150,
,00:08:39,126,,,97,637,,0.00,24.2,158,
,00:08:40,126,,,98,637,,0.00,24.2,152,
,00:08:41,126,,,98,637,,0.00,24.2,148,
,00:08:42,127,,,98,637,,0.00,24.2,174,
,00:08:43,127,,,97,637,,0.00,24.2,150,
,00:08:44,129,,,91,637,,0.00,24.2,160,
,00:08:45,130,,,90,637,,0.00,24.2,160,
,00:08:46,131,,,90,637,,0.00,24.2,152,
,00:08:47,131,,,89,637,,0.00,24.2,170,
,00:08:48,133,,,90,637,,0.00,24.2,178,
,00:08:49,134,,,90,637,,0.00,24.2,174,
,00:08:50,134,,,91,637,,0.00,24.2,174,
,00:08:51,135,,,92,637,,0.00,24.2,174,
,00:08:52,136,,,92,637,,0.00,24.2,174,
,00:08:53,137,,,92,637,,0.00,24.2,154,
,00:08:54,137,,,92,637,,0.00,24.2,146,
,00:08:55,137,,,92,637,,0.00,24.1,174,
,00:08:56,138,,,92,637,,0.00,24.1,174,
,00:08:57,138,,,93,637,,0.00,24.1,158,
,00:08:58,138,,,93,637,,0.00,24.1,162,
,00:08:59,138,,,93,636,,0.00,24.1,158,
,00:09:00,138,,,93,636,,0.00,24.1,164,
,00:09:01,138,,,93,636,,0.00,24.1,168,
,00:09:02,138,,,93,636,,0.00,24.1,164,
,00:09:03,138,,,93,636,,0.00,24.1,172,
,00:09:04,138,,,93,636,,0.00,24.1,172,
,00:09:05,137,,,93,636,,0.00,24.1,156,
,00:09:06,137,,,93,636,,0.00,24.1,178,
,00:09:07,137,,,93,636,,0.00,24.1,178,
,00:09:08,137,,,94,636,,0.00,24.1,158,
,00:09:09,138,,,94,636,,0.00,24.1,170,
,00:09:10,138,,,94,636,,0.00,24.1,174,
,00:09:11,138,,,94,636,,0.00,24.1,172,
,00:09:12,139,,,94,636,,0.00,24.1,186,
,00:09:13,139,,,94,636,,0.00,24.1,182,
,00:09:14,139,,,94,636,,0.00,24.1,162,
,00:09:15,139,,,95,636,,0.00,24.1,180,
,00:09:16,140,,,95,636,,0.00,24.0,164,
,00:09:17,140,,,94,637,,0.00,24.0,168,
,00:09:18,140,,,94,637,,0.00,24.0,160,
,00:09:19,140,,,94,637,,0.00,24.0,172,
,00:09:20,140,,,94,637,,0.00,24.0,172,
,00:09:21,140,,,95,637,,0.00,24.0,174,
,00:09:22,141,,,95,637,,0.00,24.0,176,
,00:09:23,141,,,95,637,,0.00,24.0,158,
,00:09:24,141,,,95,637,,0.00,24.0,186,
,00:09:25,141,,,91,637,,0.00,24.0,152,
,00:09:26,141,,,86,637,,0.00,24.0,200,
,00:09:27,141,,,85,637,,0.00,24.0,176,
,00:09:28,142,,,85,637,,0.00,24.0,166,
,00:09:29,142,,,84,637,,0.00,24.0,156,
,00:09:30,142,,,84,637,,0.00,24.0,160,
,00:09:31,142,,,84,638,,0.00,24.0,166,
,00:09:32,142,,,84,638,,0.00,24.0,152,
,00:09:33,143,,,83,638,,0.00,24.0,158,
,00:09:34,143,,,83,638,,0.00,24.0,150,
,00:09:35,143,,,83,638,,0.00,24.0,158,
,00:09:36,143,,,82,638,,0.00,24.0,160,
,00:09:37,143,,,82,638,,0.00,24.0,152,
,00:09:38,143,,,82,638,,0.00,24.0,150,
,00:09:39,142,,,82,638,,0.00,24.0,162,
,00:09:40,141,,,82,638,,0.00,24.0,166,
,00:09:41,141,,,82,638,,0.00,24.0,176,
,00:09:42,140,,,82,638,,0.00,24.0,170,
,00:09:43,139,,,82,638,,0.00,24.0,166,
,00:09:44,139,,,82,638,,0.00,24.0,168,
,00:09:45,139,,,82,637,,0.00,24.0,164,
,00:09:46,139,,,82,637,,0.00,24.0,166,
,00:09:47,139,,,82,637,,0.00,24.0,158,
,00:09:48,139,,,82,637,,0.00,24.0,160,
,00:09:49,139,,,82,637,,0.00,24.0,182,
,00:09:50,139,,,82,637,,0.00,24.0,194,
,00:09:51,139,,,83,637,,0.00,24.0,206,
,00:09:52,139,,,83,637,,0.00,24.0,196,
,00:09:53,140,,,85,637,,0.00,24.0,198,
,00:09:54,140,,,86,637,,0.00,24.0,204,
,00:09:55,140,,,89,637,,0.00,24.0,222,
,00:09:56,141,,,90,637,,0.00,24.0,184,
,00:09:57,141,,,91,637,,0.00,24.0,178,
,00:09:58,142,,,92,637,,0.00,24.0,184,
,00:09:59,142,,,93,637,,0.00,24.0,180,
,00:10:00,142,,,94,637,,0.00,24.0,176,
,00:10:01,143,,,94,637,,0.00,24.0,170,
,00:10:02,143,,,94,637,,0.00,24.0,166,
,00:10:03,143,,,95,637,,0.00,24.0,166,
,00:10:04,143,,,95,637,,0.00,24.0,164,
,00:10:05,144,,,95,637,,0.00,24.0,160,
,00:10:06,144,,,95,637,,0.00,24.0,164,
,00:10:07,144,,,95,637,,0.00,24.0,174,
,00:10:08,144,,,95,637,,0.00,24.0,204,
,00:10:09,144,,,95,637,,0.00,24.0,228,
,00:10:10,143,,,96,637,,0.00,24.0,200,
,00:10:11,143,,,97,637,,0.00,24.0,204,
,00:10:12,143,,,98,637,,0.00,24.0,200,
,00:10:13,143,,,98,637,,0.00,24.0,198,
,00:10:14,143,,,98,637,,0.00,24.0,196,
,00:10:15,143,,,99,637,,0.00,24.0,202,
,00:10:16,143,,,99,637,,0.00,24.0,222,
,00:10:17,143,,,97,637,,0.00,24.0,226,
,00:10:18,143,,,95,637,,0.00,24.0,216,
,00:10:19,144,,,94,637,,0.00,24.0,192,
,00:10:20,144,,,94,637,,0.00,24.0,190,
,00:10:21,144,,,94,636,,0.00,24.0,202,
,00:10:22,144,,,94,636,,0.00,24.0,202,
,00:10:23,145,,,94,636,,0.00,24.0,196,
,00:10:24,145,,,94,636,,0.00,24.0,178,
,00:10:25,145,,,94,636,,0.00,24.0,174,
,00:10:26,146,,,94,636,,0.00,24.0,194,
,00:10:27,146,,,94,636,,0.00,24.0,210,
,00:10:28,147,,,94,636,,0.00,24.0,212,
,00:10:29,147,,,94,636,,0.00,24.0,224,
,00:10:30,147,,,95,636,,0.00,24.0,220,
,00:10:31,147,,,95,636,,0.00,23.9,212,
,00:10:32,147,,,95,636,,0.00,23.9,212,
,00:10:33,147,,,96,636,,0.00,23.9,216,
,00:10:34,147,,,96,636,,0.00,23.9,202,
,00:10:35,148,,,96,636,,0.00,23.9,200,
,00:10:36,147,,,96,636,,0.00,23.9,200,
,00:10:37,147,,,96,636,,0.00,23.9,212,
,00:10:38,147,,,96,636,,0.00,23.9,204,
,00:10:39,148,,,96,636,,0.00,23.9,190,
,00:10:40,148,,,96,636,,0.00,23.9,180,
,00:10:41,148,,,96,636,,0.00,23.9,162,
,00:10:42,148,,,96,636,,0.00,23.9,164,
,00:10:43,148,,,96,636,,0.00,23.9,172,
,00:10:44,148,,,96,636,,0.00,23.9,164,
,00:10:45,147,,,97,636,,0.00,23.9,178,
,00:10:46,146,,,97,636,,0.00,23.9,180,
,00:10:47,146,,,97,636,,0.00,23.9,186,
,00:10:48,145,,,98,636,,0.00,23.9,178,
,00:10:49,145,,,98,636,,0.00,23.9,182,
,00:10:50,145,,,97,636,,0.00,23.9,178,
,00:10:51,145,,,97,636,,0.00,23.9,190,
,00:10:52,145,,,97,636,,0.00,23.8,206,
,00:10:53,145,,,97,636,,0.00,23.9,208,
,00:10:54,145,,,97,636,,0.00,23.9,214,
,00:10:55,145,,,97,636,,0.00,23.9,214,
,00:10:56,145,,,97,636,,0.00,23.8,212,
,00:10:57,145,,,96,636,,0.00,23.8,244,
,00:10:58,145,,,96,636,,0.00,23.8,206,
,00:10:59,144,,,96,636,,0.00,23.8,228,
,00:11:00,144,,,96,636,,0.00,23.8,234,
,00:11:01,144,,,96,636,,0.00,23.8,238,
,00:11:02,144,,,96,636,,0.00,23.8,230,
,00:11:03,144,,,96,636,,0.00,23.8,232,
,00:11:04,144,,,95,636,,0.00,23.8,232,
,00:11:05,144,,,95,636,,0.00,23.8,242,
,00:11:06,144,,,95,636,,0.00,23.8,246,
,00:11:07,144,,,95,636,,0.00,23.8,224,
,00:11:08,145,,,95,636,,0.00,23.8,260,
,00:11:09,145,,,93,637,,0.00,23.8,212,
,00:11:10,146,,,93,637,,0.00,23.8,226,
,00:11:11,146,,,92,637,,0.00,23.8,202,
,00:11:12,147,,,92,637,,0.00,23.8,202,
,00:11:13,147,,,92,637,,0.00,23.8,180,
,00:11:14,148,,,91,637,,0.00,23.8,178,
,00:11:15,149,,,91,638,,0.00,23.8,194,
,00:11:16,150,,,91,638,,0.00,23.8,184,
,00:11:17,150,,,91,638,,0.00,23.8,172,
,00:11:18,150,,,91,638,,0.00,23.8,180,
,00:11:19,150,,,91,638,,0.00,23.8,180,
,00:11:20,150,,,91,638,,0.00,23.8,168,
,00:11:21,150,,,91,638,,0.00,23.8,178,
,00:11:22,150,,,91,638,,0.00,23.8,172,
,00:11:23,149,,,91,638,,0.00,23.8,176,
,00:11:24,149,,,91,638,,0.00,23.8,178,
,00:11:25,148,,,91,638,,0.00,23.8,170,
,00:11:26,148,,,91,638,,0.00,23.8,164,
,00:11:27,148,,,91,638,,0.00,23.8,160,
,00:11:28,147,,,91,638,,0.00,23.8,160,
,00:11:29,147,,,90,638,,0.00,23.8,160,
,00:11:30,147,,,90,638,,0.00,23.8,166,
,00:11:31,147,,,91,638,,0.00,23.8,168,
,00:11:32,147,,,91,638,,0.00,23.8,166,
,00:11:33,147,,,92,638,,0.00,23.8,150,
,00:11:34,147,,,92,638,,0.00,23.8,142,
,00:11:35,147,,,92,638,,0.00,23.8,138,
,00:11:36,146,,,92,638,,0.00,23.8,140,
,00:11:37,146,,,92,638,,0.00,23.8,144,
,00:11:38,146,,,92,638,,0.00,23.8,148,
,00:11:39,145,,,92,637,,0.00,23.8,140,
,00:11:40,145,,,92,637,,0.00,23.8,148,
,00:11:41,145,,,92,637,,0.00,23.8,144,
,00:11:42,145,,,91,637,,0.00,23.8,130,
,00:11:43,144,,,91,637,,0.00,23.8,126,
,00:11:44,144,,,90,637,,0.00,23.8,134,
,00:11:45,144,,,90,637,,0.00,23.8,134,
,00:11:46,143,,,89,637,,0.00,23.8,156,
,00:11:47,143,,,89,637,,0.00,23.8,172,
,00:11:48,142,,,89,637,,0.00,23.8,166,
,00:11:49,142,,,88,637,,0.00,23.8,156,
,00:11:50,141,,,88,637,,0.00,23.8,150,
,00:11:51,141,,,88,637,,0.00,23.8,164,
,00:11:52,141,,,87,637,,0.00,23.8,146,
,00:11:53,141,,,87,637,,0.00,23.8,150,
,00:11:54,140,,,87,637,,0.00,23.8,164,
,00:11:55,140,,,87,637,,0.00,23.8,156,
,00:11:56,140,,,87,637,,0.00,23.8,156,
,00:11:57,140,,,87,637,,0.00,23.8,154,
,00:11:58,140,,,87,637,,0.00,23.8,160,
,00:11:59,140,,,87,637,,0.00,23.8,166,
,00:12:00,140,,,87,637,,0.00,23.8,150,
,00:12:01,141,,,87,637,,0.00,23.8,142,
,00:12:02,141,,,87,637,,0.00,23.8,154,
,00:12:03,141,,,87,637,,0.00,23.8,164,
,00:12:04,142,,,86,637,,0.00,23.8,132,
,00:12:05,141,,,86,637,,0.00,23.8,152,
,00:12:06,141,,,86,637,,0.00,23.8,150,
,00:12:07,140,,,86,637,,0.00,23.8,158,
,00:12:08,140,,,86,637,,0.00,23.8,150,
,00:12:09,139,,,86,637,,0.00,23.8,146,
,00:12:10,139,,,86,637,,0.00,23.8,148,
,00:12:11,138,,,86,637,,0.00,23.8,148,
,00:12:12,138,,,86,637,,0.00,23.8,170,
,00:12:13,137,,,86,637,,0.00,23.8,150,
,00:12:14,137,,,86,637,,0.00,23.8,144,
,00:12:15,137,,,86,637,,0.00,23.8,152,
,00:12:16,136,,,86,637,,0.00,23.8,150,
,00:12:17,136,,,86,637,,0.00,23.8,168,
,00:12:18,136,,,86,637,,0.00,23.8,182,
,00:12:19,136,,,87,637,,0.00,23.8,190,
,00:12:20,135,,,87,637,,0.00,23.8,174,
,00:12:21,135,,,88,637,,0.00,23.8,162,
,00:12:22,135,,,88,637,,0.00,23.8,168,
,00:12:23,135,,,88,637,,0.00,23.8,168,
,00:12:24,135,,,88,637,,0.00,23.8,164,
,00:12:25,134,,,88,637,,0.00,23.8,156,
,00:12:26,134,,,88,637,,0.00,23.8,144,
,00:12:27,134,,,88,637,,0.00,23.8,164,
,00:12:28,133,,,88,637,,0.00,23.8,176,
,00:12:29,132,,,88,637,,0.00,23.8,174,
,00:12:30,132,,,88,637,,0.00,23.8,148,
,00:12:31,132,,,88,637,,0.00,23.8,182,
,00:12:32,132,,,88,637,,0.00,23.8,154,
,00:12:33,132,,,89,637,,0.00,23.8,128,
,00:12:34,133,,,89,637,,0.00,23.8,146,
,00:12:35,134,,,90,637,,0.00,23.8,156,
,00:12:36,135,,,90,637,,0.00,23.8,122,
,00:12:37,135,,,90,637,,0.00,23.8,116,
,00:12:38,136,,,90,637,,0.00,23.8,124,
,00:12:39,137,,,89,637,,0.00,23.8,130,
,00:12:40,138,,,89,637,,0.00,23.8,126,
,00:12:41,138,,,88,637,,0.00,23.8,168,
,00:12:42,139,,,88,637,,0.00,23.8,150,
,00:12:43,139,,,87,637,,0.00,23.8,144,
,00:12:44,138,,,87,637,,0.00,23.8,144,
,00:12:45,138,,,86,637,,0.00,23.8,156,
,00:12:46,138,,,86,637,,0.00,23.8,158,
,00:12:47,138,,,85,637,,0.00,23.8,162,
,00:12:48,137,,,85,637,,0.00,23.8,158,
,00:12:49,136,,,85,637,,0.00,23.8,152,
,00:12:50,135,,,85,637,,0.00,23.8,158,
,00:12:51,135,,,85,637,,0.00,23.8,156,
,00:12:52,134,,,85,637,,0.00,23.8,166,
,00:12:53,133,,,86,637,,0.00,23.8,160,
,00:12:54,133,,,86,637,,0.00,23.8,164,
,00:12:55,132,,,86,637,,0.00,23.8,166,
,00:12:56,132,,,86,637,,0.00,23.8,150,
,00:12:57,132,,,86,637,,0.00,23.8,144,
,00:12:58,132,,,86,637,,0.00,23.8,154,
,00:12:59,132,,,86,637,,0.00,23.8,150,
,00:13:00,132,,,86,637,,0.00,23.8,158,
,00:13:01,132,,,86,636,,0.00,23.8,164,
,00:13:02,132,,,86,636,,0.00,23.8,170,
,00:13:03,132,,,87,636,,0.00,23.8,164,
,00:13:04,132,,,87,636,,0.00,23.8,152,
,00:13:05,132,,,87,636,,0.00,23.8,162,
,00:13:06,132,,,87,636,,0.00,23.8,162,
,00:13:07,133,,,87,636,,0.00,23.8,170,
,00:13:08,133,,,87,636,,0.00,23.8,166,
,00:13:09,134,,,87,636,,0.00,23.8,170,
,00:13:10,134,,,88,636,,0.00,23.8,168,
,00:13:11,134,,,88,636,,0.00,23.8,150,
,00:13:12,134,,,87,636,,0.00,23.8,156,
,00:13:13,134,,,88,636,,0.00,23.8,152,
,00:13:14,135,,,88,636,,0.00,23.8,154,
,00:13:15,135,,,87,636,,0.00,23.8,160,
,00:13:16,135,,,87,636,,0.00,23.8,164,
,00:13:17,135,,,87,637,,0.00,23.8,162,
,00:13:18,135,,,87,637,,0.00,23.8,162,
,00:13:19,135,,,88,637,,0.00,23.8,174,
,00:13:20,135,,,88,637,,0.00,23.8,176,
,00:13:21,135,,,88,637,,0.00,23.8,172,
,00:13:22,135,,,88,637,,0.00,23.8,170,
,00:13:23,135,,,88,636,,0.00,23.8,170,
,00:13:24,135,,,89,636,,0.00,23.8,168,
,00:13:25,135,,,89,636,,0.00,23.8,154,
,00:13:26,134,,,88,636,,0.00,23.8,156,
,00:13:27,134,,,88,636,,0.00,23.8,146,
,00:13:28,134,,,88,636,,0.00,23.8,158,
,00:13:29,134,,,88,636,,0.00,23.8,172,
,00:13:30,134,,,88,636,,0.00,23.8,158,
,00:13:31,133,,,88,636,,0.00,23.8,176,
,00:13:32,133,,,88,636,,0.00,23.8,162,
,00:13:33,133,,,88,636,,0.00,23.8,164,
,00:13:34,133,,,89,636,,0.00,23.8,184,
,00:13:35,133,,,89,636,,0.00,23.8,170,
,00:13:36,132,,,89,636,,0.00,23.8,164,
,00:13:37,132,,,89,636,,0.00,23.8,164,
,00:13:38,132,,,89,636,,0.00,23.8,170,
,00:13:39,133,,,89,636,,0.00,23.8,170,
,00:13:40,133,,,89,636,,0.00,23.8,174,
,00:13:41,133,,,89,636,,0.00,23.8,160,
,00:13:42,133,,,89,636,,0.00,23.8,172,
,00:13:43,134,,,89,636,,0.00,23.8,170,
,00:13:44,134,,,89,636,,0.00,23.8,180,
,00:13:45,134,,,89,636,,0.00,23.8,158,
,00:13:46,134,,,89,636,,0.00,23.8,170,
,00:13:47,134,,,89,636,,0.00,23.8,158,
,00:13:48,134,,,89,636,,0.00,23.8,156,
,00:13:49,134,,,89,636,,0.00,23.8,162,
,00:13:50,135,,,89,636,,0.00,23.8,160,
,00:13:51,135,,,89,635,,0.00,23.8,152,
,00:13:52,136,,,89,635,,0.00,23.8,160,
,00:13:53,136,,,88,635,,0.00,23.8,150,
,00:13:54,136,,,88,635,,0.00,23.8,146,
,00:13:55,137,,,88,635,,0.00,23.8,150,
,00:13:56,137,,,88,635,,0.00,23.8,148,
,00:13:57,136,,,87,635,,0.00,23.8,154,
,00:13:58,136,,,87,635,,0.00,23.8,152,
,00:13:59,136,,,87,635,,0.00,23.8,146,
,00:14:00,136,,,87,635,,0.00,23.8,146,
,00:14:01,135,,,87,635,,0.00,23.8,142,
,00:14:02,135,,,87,635,,0.00,23.8,150,
,00:14:03,135,,,87,635,,0.00,23.8,148,
,00:14:04,135,,,87,635,,0.00,23.8,162,
,00:14:05,134,,,87,635,,0.00,23.7,168,
,00:14:06,134,,,87,635,,0.00,23.8,166,
,00:14:07,134,,,87,635,,0.00,23.7,156,
,00:14:08,134,,,87,635,,0.00,23.8,162,
,00:14:09,134,,,87,635,,0.00,23.7,150,
,00:14:10,134,,,87,635,,0.00,23.8,148,
,00:14:11,134,,,87,634,,0.00,23.7,148,
,00:14:12,134,,,87,634,,0.00,23.7,158,
,00:14:13,135,,,87,634,,0.00,23.7,186,
,00:14:14,135,,,87,634,,0.00,23.7,222,
,00:14:15,135,,,88,634,,0.00,23.7,152,
,00:14:16,135,,,88,634,,0.00,23.7,130,
,00:14:17,135,,,88,634,,0.00,23.7,148,
,00:14:18,136,,,88,634,,0.00,23.7,166,
,00:14:19,136,,,88,634,,0.00,23.7,192,
,00:14:20,136,,,88,634,,0.00,23.7,192,
,00:14:21,136,,,89,633,,0.00,23.7,186,
,00:14:22,137,,,90,633,,0.00,23.7,184,
,00:14:23,138,,,90,633,,0.00,23.7,188,
,00:14:24,138,,,90,633,,0.00,23.7,172,
,00:14:25,138,,,90,633,,0.00,23.7,174,
,00:14:26,139,,,91,633,,0.00,23.7,170,
,00:14:27,139,,,91,633,,0.00,23.7,178,
,00:14:28,138,,,91,633,,0.00,23.7,174,
,00:14:29,137,,,91,633,,0.00,23.7,170,
,00:14:30,137,,,91,633,,0.00,23.7,158,
,00:14:31,136,,,90,633,,0.00,23.7,156,
,00:14:32,136,,,90,633,,0.00,23.6,156,
,00:14:33,136,,,90,633,,0.00,23.7,158,
,00:14:34,136,,,90,633,,0.00,23.7,138,
,00:14:35,136,,,90,633,,0.00,23.6,182,
,00:14:36,136,,,90,633,,0.00,23.7,174,
,00:14:37,136,,,90,633,,0.00,23.7,168,
,00:14:38,136,,,90,633,,0.00,23.6,172,
,00:14:39,136,,,90,633,,0.00,23.6,180,
,00:14:40,135,,,90,633,,0.00,23.6,174,
,00:14:41,136,,,90,633,,0.00,23.6,174,
,00:14:42,136,,,90,633,,0.00,23.6,184,
,00:14:43,136,,,90,633,,0.00,23.6,172,
,00:14:44,136,,,90,633,,0.00,23.6,172,
,00:14:45,136,,,90,633,,0.00,23.6,158,
,00:14:46,137,,,90,633,,0.00,23.6,170,
,00:14:47,137,,,90,633,,0.00,23.6,180,
,00:14:48,137,,,90,633,,0.00,23.6,176,
,00:14:49,137,,,90,633,,0.00,23.6,166,
,00:14:50,137,,,90,633,,0.00,23.6,184,
,00:14:51,137,,,90,633,,0.00,23.6,178,
,00:14:52,137,,,90,633,,0.00,23.6,166,
,00:14:53,137,,,90,633,,0.00,23.6,178,
,00:14:54,136,,,90,633,,0.00,23.6,176,
,00:14:55,136,,,91,633,,0.00,23.6,174,
,00:14:56,136,,,91,633,,0.00,23.6,174,
,00:14:57,136,,,91,633,,0.00,23.6,182,
,00:14:58,136,,,91,633,,0.00,23.6,184,
,00:14:59,136,,,91,633,,0.00,23.5,202,
,00:15:00,136,,,91,633,,0.00,23.5,180,
,00:15:01,136,,,91,633,,0.00,23.5,178,
,00:15:02,136,,,91,633,,0.00,23.5,184,
,00:15:03,136,,,91,633,,0.00,23.5,190,
,00:15:04,137,,,91,633,,0.00,23.5,192,
,00:15:05,137,,,92,633,,0.00,23.5,174,
,00:15:06,137,,,92,633,,0.00,23.5,170,
,00:15:07,138,,,92,633,,0.00,23.5,178,
,00:15:08,138,,,92,633,,0.00,23.5,186,
,00:15:09,138,,,92,633,,0.00,23.5,182,
,00:15:10,138,,,92,633,,0.00,23.5,182,
,00:15:11,138,,,92,633,,0.00,23.5,192,
,00:15:12,138,,,92,633,,0.00,23.5,182,
,00:15:13,138,,,92,633,,0.00,23.5,182,
,00:15:14,138,,,92,633,,0.00,23.5,184,
,00:15:15,137,,,92,633,,0.00,23.5,182,
,00:15:16,137,,,93,633,,0.00,23.5,188,
,00:15:17,137,,,93,633,,0.00,23.5,186,
,00:15:18,136,,,94,633,,0.00,23.5,204,
,00:15:19,136,,,94,633,,0.00,23.5,200,
,00:15:20,137,,,94,633,,0.00,23.5,206,
,00:15:21,137,,,95,633,,0.00,23.5,234,
,00:15:22,137,,,95,633,,0.00,23.4,252,
,00:15:23,138,,,96,633,,0.00,23.5,264,
,00:15:24,139,,,96,633,,0.00,23.4,264,
,00:15:25,140,,,96,633,,0.00,23.4,290,
,00:15:26,141,,,96,633,,0.00,23.4,298,
,00:15:27,142,,,96,633,,0.00,23.4,292,
,00:15:28,143,,,96,633,,0.00,23.4,298,
,00:15:29,144,,,96,633,,0.00,23.4,310,
,00:15:30,144,,,96,633,,0.00,23.4,322,
,00:15:31,145,,,96,633,,0.00,23.4,322,
,00:15:32,146,,,96,633,,0.00,23.4,314,
,00:15:33,147,,,96,634,,0.00,23.4,302,
,00:15:34,148,,,96,634,,0.00,23.4,300,
,00:15:35,149,,,96,634,,0.00,23.4,316,
,00:15:36,150,,,96,634,,0.00,23.4,320,
,00:15:37,151,,,96,634,,0.00,23.4,310,
,00:15:38,152,,,96,634,,0.00,23.4,336,
,00:15:39,153,,,96,634,,0.00,23.4,342,
,00:15:40,154,,,97,634,,0.00,23.4,338,
,00:15:41,155,,,97,634,,0.00,23.4,338,
,00:15:42,155,,,98,634,,0.00,23.4,344,
,00:15:43,156,,,98,634,,0.00,23.4,348,
,00:15:44,157,,,99,634,,0.00,23.4,358,
,00:15:45,157,,,99,634,,0.00,23.4,360,
,00:15:46,158,,,100,634,,0.00,23.4,314,
,00:15:47,158,,,100,633,,0.00,23.4,254,
,00:15:48,159,,,100,633,,0.00,23.4,252,
,00:15:49,160,,,99,634,,0.00,23.3,204,
,00:15:50,160,,,99,634,,0.00,23.3,142,
,00:15:51,161,,,98,634,,0.00,23.3,134,
,00:15:52,161,,,97,634,,0.00,23.3,162,
,00:15:53,161,,,97,633,,0.00,23.3,168,
,00:15:54,162,,,96,633,,0.00,23.3,166,
,00:15:55,162,,,95,633,,0.00,23.3,142,
,00:15:56,162,,,95,633,,0.00,23.3,168,
,00:15:57,162,,,94,633,,0.00,23.3,156,
,00:15:58,162,,,94,633,,0.00,23.3,156,
,00:15:59,161,,,93,633,,0.00,23.3,182,
,00:16:00,160,,,93,633,,0.00,23.3,182,
,00:16:01,161,,,93,633,,0.00,23.3,170,
,00:16:02,160,,,92,633,,0.00,23.3,178,
,00:16:03,160,,,92,634,,0.00,23.3,166,
,00:16:04,159,,,92,634,,0.00,23.3,160,
,00:16:05,159,,,91,633,,0.00,23.3,158,
,00:16:06,159,,,91,633,,0.00,23.3,164,
,00:16:07,159,,,90,633,,0.00,23.3,168,
,00:16:08,159,,,90,633,,0.00,23.3,172,
,00:16:09,159,,,90,633,,0.00,23.3,184,
,00:16:10,158,,,91,633,,0.00,23.3,186,
,00:16:11,158,,,91,633,,0.00,23.3,162,
,00:16:12,158,,,91,633,,0.00,23.3,156,
,00:16:13,157,,,90,633,,0.00,23.3,188,
,00:16:14,157,,,90,633,,0.00,23.3,176,
,00:16:15,156,,,91,633,,0.00,23.3,174,
,00:16:16,156,,,91,633,,0.00,23.3,186,
,00:16:17,155,,,91,633,,0.00,23.3,184,
,00:16:18,155,,,91,633,,0.00,23.3,204,
,00:16:19,155,,,91,633,,0.00,23.3,212,
,00:16:20,154,,,92,633,,0.00,23.3,218,
,00:16:21,154,,,92,633,,0.00,23.3,218,
,00:16:22,154,,,93,633,,0.00,23.3,198,
,00:16:23,154,,,93,633,,0.00,23.3,188,
,00:16:24,153,,,94,633,,0.00,23.3,210,
,00:16:25,152,,,94,633,,0.00,23.3,214,
,00:16:26,152,,,94,633,,0.00,23.3,230,
,00:16:27,151,,,95,633,,0.00,23.3,216,
,00:16:28,151,,,95,633,,0.00,23.3,202,
,00:16:29,150,,,96,632,,0.00,23.3,204,
,00:16:30,150,,,96,632,,0.00,23.3,206,
,00:16:31,149,,,96,632,,0.00,23.3,198,
,00:16:32,149,,,96,632,,0.00,23.3,212,
,00:16:33,148,,,96,632,,0.00,23.3,198,
,00:16:34,148,,,96,632,,0.00,23.3,210,
,00:16:35,148,,,96,632,,0.00,23.3,216,
,00:16:36,147,,,96,632,,0.00,23.3,212,
,00:16:37,147,,,96,632,,0.00,23.3,226,
,00:16:38,147,,,96,632,,0.00,23.3,206,
,00:16:39,146,,,97,632,,0.00,23.3,208,
,00:16:40,147,,,97,632,,0.00,23.3,200,
,00:16:41,146,,,97,632,,0.00,23.3,206,
,00:16:42,146,,,97,632,,0.00,23.3,202,
,00:16:43,146,,,97,632,,0.00,23.3,208,
,00:16:44,146,,,97,632,,0.00,23.3,218,
,00:16:45,146,,,97,632,,0.00,23.3,216,
,00:16:46,146,,,97,632,,0.00,23.2,212,
,00:16:47,146,,,97,632,,0.00,23.3,204,
,00:16:48,146,,,97,632,,0.00,23.2,204,
,00:16:49,146,,,97,632,,0.00,23.2,200,
